schema_version,source_hash,slurm_job_id,host,blas_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,accuracy_samples,level,occupied_nodes,routes,nonempty_classes,mean_occupancy,p50_occupancy,p90_occupancy,p95_occupancy,p99_occupancy,max_occupancy,occupancy_skew,m2l_ms_median,m2l_ms_min,m2l_ms_iqr
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,concat,uniform,Float64,false,5000,5,4,26031505,4,256,5,4641,21425886,241416,88.75089472114524,50.0,233.0,307.0,448.0,634,1.7366717208199502,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,concat,uniform,Float64,true,5000,5,4,26031522,4,256,5,4607,21113266,242182,87.17933620169954,49.0,229.0,303.0,439.0,620,1.746963160311483,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float32,false,5000,3,4,26031304,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float32,true,5000,3,4,26031321,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float64,false,5000,3,4,26031303,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float32,false,5000,4,4,26031405,4,256,4,2873,7967472,29560,269.5355886332882,162.0,696.0999999999985,909.0499999999993,1253.4099999999999,1544,1.5745650975573164,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float32,true,5000,4,4,26031422,4,256,4,2886,8037428,29580,271.7183231913455,162.0,703.0,918.0,1271.0,1548,1.576715134906011,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float64,false,5000,4,4,26031404,4,256,4,2881,8011794,29602,270.6504290250659,163.0,697.0,911.0,1258.0,1549,1.5776462404761833,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float64,true,5000,4,4,26031421,4,256,4,2904,8140094,29610,274.91030057413036,165.0,708.0,921.0,1281.0,1565,1.5733091682754126,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float32,false,5000,5,4,26031506,4,256,5,4637,21389840,242824,88.08783316311403,49.0,232.0,308.0,446.0,652,1.748483286988102,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float32,true,5000,5,4,26031523,4,256,5,4637,21388830,242146,88.33030485740008,49.0,234.0,309.0,449.0,619,1.7587245868131605,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float64,false,5000,5,4,26031505,4,256,5,4641,21425886,241416,88.75089472114524,50.0,233.0,307.0,448.0,634,1.7366717208199502,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,dense,uniform,Float64,true,5000,5,4,26031522,4,256,5,4607,21113266,242182,87.17933620169954,49.0,229.0,303.0,439.0,620,1.746963160311483,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float32,false,5000,3,4,26031304,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float32,true,5000,3,4,26031321,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float64,false,5000,3,4,26031303,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float32,false,5000,4,4,26031405,4,256,4,2873,7967472,29560,269.5355886332882,162.0,696.0999999999985,909.0499999999993,1253.4099999999999,1544,1.5745650975573164,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float32,true,5000,4,4,26031422,4,256,4,2886,8037428,29580,271.7183231913455,162.0,703.0,918.0,1271.0,1548,1.576715134906011,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float64,false,5000,4,4,26031404,4,256,4,2881,8011794,29602,270.6504290250659,163.0,697.0,911.0,1258.0,1549,1.5776462404761833,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float64,true,5000,4,4,26031421,4,256,4,2904,8140094,29610,274.91030057413036,165.0,708.0,921.0,1281.0,1565,1.5733091682754126,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float32,false,5000,5,4,26031506,4,256,5,4637,21389840,242824,88.08783316311403,49.0,232.0,308.0,446.0,652,1.748483286988102,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float32,true,5000,5,4,26031523,4,256,5,4637,21388830,242146,88.33030485740008,49.0,234.0,309.0,449.0,619,1.7587245868131605,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float64,false,5000,5,4,26031505,4,256,5,4641,21425886,241416,88.75089472114524,50.0,233.0,307.0,448.0,634,1.7366717208199502,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,factored,uniform,Float64,true,5000,5,4,26031522,4,256,5,4607,21113266,242182,87.17933620169954,49.0,229.0,303.0,439.0,620,1.746963160311483,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float32,false,5000,3,4,26031304,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float32,true,5000,3,4,26031321,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float64,false,5000,3,4,26031303,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,208320,3196,65.18147684605758,48.0,150.0,192.0,224.0,256,1.144602352839634,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float32,false,5000,4,4,26031405,4,256,4,2873,7967472,29560,269.5355886332882,162.0,696.0999999999985,909.0499999999993,1253.4099999999999,1544,1.5745650975573164,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float32,true,5000,4,4,26031422,4,256,4,2886,8037428,29580,271.7183231913455,162.0,703.0,918.0,1271.0,1548,1.576715134906011,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float64,false,5000,4,4,26031404,4,256,4,2881,8011794,29602,270.6504290250659,163.0,697.0,911.0,1258.0,1549,1.5776462404761833,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float64,true,5000,4,4,26031421,4,256,4,2904,8140094,29610,274.91030057413036,165.0,708.0,921.0,1281.0,1565,1.5733091682754126,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float32,false,5000,5,4,26031506,4,256,5,4637,21389840,242824,88.08783316311403,49.0,232.0,308.0,446.0,652,1.748483286988102,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float32,true,5000,5,4,26031523,4,256,5,4637,21388830,242146,88.33030485740008,49.0,234.0,309.0,449.0,619,1.7587245868131605,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float64,false,5000,5,4,26031505,4,256,5,4641,21425886,241416,88.75089472114524,50.0,233.0,307.0,448.0,634,1.7366717208199502,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_12,precomputed_y,uniform,Float64,true,5000,5,4,26031522,4,256,5,4607,21113266,242182,87.17933620169954,49.0,229.0,303.0,439.0,620,1.746963160311483,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float32,false,5000,3,4,26031304,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float32,true,5000,3,4,26031321,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float64,false,5000,3,4,26031303,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float32,false,5000,4,4,26031405,4,256,4,2873,8204576,29712,276.13677975228865,164.0,712.0,933.0,1344.5599999999977,1778,1.6999461426614617,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float32,true,5000,4,4,26031422,4,256,4,2886,8278674,29732,278.44322615363916,164.0,719.0,942.0,1361.069999999996,1816,1.7048530530183346,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float64,false,5000,4,4,26031404,4,256,4,2881,8250170,29754,277.2793573973247,165.0,714.0,935.3499999999985,1348.4699999999975,1800,1.7045775696063963,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float64,true,5000,4,4,26031421,4,256,4,2904,8382492,29762,281.65082991734425,167.0,725.0,948.0,1370.3899999999994,1827,1.7017667262468732,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float32,false,5000,5,4,26031506,4,256,5,4637,21480632,242976,88.4063940471487,49.0,233.0,309.0,449.0,673,1.7775353120696258,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float32,true,5000,5,4,26031523,4,256,5,4637,21480344,242298,88.65258483355207,49.0,235.0,311.0,453.0,656,1.7878785857057748,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float64,false,5000,5,4,26031505,4,256,5,4641,21517636,241568,89.07486090872963,50.0,233.0,308.0,453.0,664,1.7676691807326406,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,concat,uniform,Float64,true,5000,5,4,26031522,4,256,5,4607,21203254,242334,87.49599313344392,49.0,230.0,305.0,444.0,638,1.777033876963482,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float32,false,5000,3,4,26031304,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float32,true,5000,3,4,26031321,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float64,false,5000,3,4,26031303,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float32,false,5000,4,4,26031405,4,256,4,2873,8204576,29712,276.13677975228865,164.0,712.0,933.0,1344.5599999999977,1778,1.6999461426614617,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float32,true,5000,4,4,26031422,4,256,4,2886,8278674,29732,278.44322615363916,164.0,719.0,942.0,1361.069999999996,1816,1.7048530530183346,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float64,false,5000,4,4,26031404,4,256,4,2881,8250170,29754,277.2793573973247,165.0,714.0,935.3499999999985,1348.4699999999975,1800,1.7045775696063963,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float64,true,5000,4,4,26031421,4,256,4,2904,8382492,29762,281.65082991734425,167.0,725.0,948.0,1370.3899999999994,1827,1.7017667262468732,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float32,false,5000,5,4,26031506,4,256,5,4637,21480632,242976,88.4063940471487,49.0,233.0,309.0,449.0,673,1.7775353120696258,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float32,true,5000,5,4,26031523,4,256,5,4637,21480344,242298,88.65258483355207,49.0,235.0,311.0,453.0,656,1.7878785857057748,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float64,false,5000,5,4,26031505,4,256,5,4641,21517636,241568,89.07486090872963,50.0,233.0,308.0,453.0,664,1.7676691807326406,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,dense,uniform,Float64,true,5000,5,4,26031522,4,256,5,4607,21203254,242334,87.49599313344392,49.0,230.0,305.0,444.0,638,1.777033876963482,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float32,false,5000,3,4,26031304,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float32,true,5000,3,4,26031321,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float64,false,5000,3,4,26031303,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float32,false,5000,4,4,26031405,4,256,4,2873,8204576,29712,276.13677975228865,164.0,712.0,933.0,1344.5599999999977,1778,1.6999461426614617,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float32,true,5000,4,4,26031422,4,256,4,2886,8278674,29732,278.44322615363916,164.0,719.0,942.0,1361.069999999996,1816,1.7048530530183346,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float64,false,5000,4,4,26031404,4,256,4,2881,8250170,29754,277.2793573973247,165.0,714.0,935.3499999999985,1348.4699999999975,1800,1.7045775696063963,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float64,true,5000,4,4,26031421,4,256,4,2904,8382492,29762,281.65082991734425,167.0,725.0,948.0,1370.3899999999994,1827,1.7017667262468732,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float32,false,5000,5,4,26031506,4,256,5,4637,21480632,242976,88.4063940471487,49.0,233.0,309.0,449.0,673,1.7775353120696258,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float32,true,5000,5,4,26031523,4,256,5,4637,21480344,242298,88.65258483355207,49.0,235.0,311.0,453.0,656,1.7878785857057748,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float64,false,5000,5,4,26031505,4,256,5,4641,21517636,241568,89.07486090872963,50.0,233.0,308.0,453.0,664,1.7676691807326406,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,factored,uniform,Float64,true,5000,5,4,26031522,4,256,5,4607,21203254,242334,87.49599313344392,49.0,230.0,305.0,444.0,638,1.777033876963482,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,precomputed_y,uniform,Float32,false,5000,3,4,26031304,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,precomputed_y,uniform,Float32,true,5000,3,4,26031321,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,precomputed_y,uniform,Float64,false,5000,3,4,26031303,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,precomputed_y,uniform,Float64,true,5000,3,4,26031320,4,256,3,512,251496,3348,75.11827956989248,48.0,180.0,240.0,320.0,384,1.4952752454332296,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,precomputed_y,uniform,Float32,false,5000,4,4,26031405,4,256,4,2873,8204576,29712,276.13677975228865,164.0,712.0,933.0,1344.5599999999977,1778,1.6999461426614617,NaN,NaN,NaN
026.2,19a9673c9425d38d9f289d30b6e98be5a782c54bd6247945c8f8c696d381649c,12940963,m12-2-30,1,flat_3,precomputed_y,uniform,Float32,true,5000,4,4,26031422,4,256,4,2886,8278674,29732,278.44322615363916,164.0,719.0,942.0,1361.069999999996,1816,1.7048530530183346,NaN,NaN,NaN
